ID;Brand;Price
26903;Mercedes-Benz;11856
26904;Honda;32288
26905;Chevrolet;32512
26906;Hyundai;13955
26907;Land Rover;11192
26908;Hyundai;65741
26909;Lexus;21271
26910;Nissan;36438
26911;Volkswagen;14788
26912;Ford;18331
26913;Toyota;71335
26914;Hyundai;16884
26915;Lexus;18159
26916;Lexus;68437
26917;Audi;53407
26918;Ford;22285
26919;Nissan;64473
26920;Land Rover;63669
26921;Lexus;28233
26922;Audi;28095
26923;Audi;32994
26924;Volvo;27061
26925;Tesla;13342
26926;Land Rover;18832
26927;Mazda;31237
26928;Chevrolet;21576
26929;Lexus;31280
26930;Nissan;38818
26931;Ford;61464
26932;Lexus;32946
26933;Audi;22589
26934;BMW;49966
26935;Mazda;39860
26936;Kia;20954
26937;Toyota;15551
26938;Jeep;63370
26939;Subaru;36569
26940;Tesla;77243
26941;Chevrolet;48700
26942;Lexus;52079
26943;Ford;64451
26944;Hyundai;13958
26945;Kia;40109
26946;Chevrolet;76821
26947;Nissan;27792
26948;Porsche;78334
26949;Land Rover;49734
26950;Ford;61949
26951;Kia;78984
26952;Jeep;54726
26953;Mercedes-Benz;30592
26954;Porsche;66030
26955;Honda;57064
26956;Toyota;7253
26957;Jeep;66793
26958;Audi;59608
26959;Nissan;67555
26960;Toyota;38300
26961;BMW;25551
26962;Tesla;13401
26963;Honda;56133
26964;Subaru;70617
26965;Land Rover;10985
26966;Audi;45725
26967;Audi;61042
26968;Mercedes-Benz;23065
26969;Porsche;52778
26970;Mazda;11198
26971;Jaguar;46825
26972;Volvo;49293
26973;Ford;53804
26974;Mazda;22414
26975;Jeep;51342
26976;Toyota;47936
26977;Tesla;6603
26978;Nissan;39126
26979;Volkswagen;75574
26980;Toyota;76869
26981;Mercedes-Benz;34026
26982;Subaru;29603
26983;Lexus;32742
26984;Honda;18529
26985;BMW;16046
26986;Ford;54951
26987;Mercedes-Benz;50486
26988;Toyota;27353
26989;Honda;28378
26990;Chevrolet;77225
26991;Nissan;46963
26992;Land Rover;11902
26993;Honda;71099
26994;Tesla;41130
26995;Kia;30866
26996;Porsche;65754
26997;Ford;69780
26998;Chevrolet;30134
26999;Chevrolet;57480
27000;Mazda;77722
27001;Honda;12971
27002;Land Rover;32170
27003;Volkswagen;49544
27004;Nissan;59475
27005;Tesla;15772
27006;Mercedes-Benz;58262
27007;Porsche;31125
27008;Nissan;58857
27009;Land Rover;49893
27010;Audi;35223
27011;Jeep;30978
27012;BMW;52225
27013;Jeep;42441
27014;Kia;12678
27015;Chevrolet;62126
27016;Toyota;59410
27017;Volvo;39703
27018;Porsche;46602
27019;Volkswagen;33317
27020;Kia;40531
27021;BMW;45783
27022;Kia;23005
27023;Mercedes-Benz;14695
27024;Porsche;7247
27025;Land Rover;20493
27026;Audi;55004
27027;Kia;9054
27028;Mazda;74725
27029;Lexus;79175
27030;Jaguar;68165
27031;Mazda;62587
27032;Subaru;36193
27033;Toyota;33402
27034;Honda;66803
27035;Toyota;47868
27036;Tesla;23716
27037;Kia;19924
27038;Chevrolet;46408
27039;Mercedes-Benz;72467
27040;Mazda;16292
27041;Jeep;31290
27042;Audi;42183
27043;Mercedes-Benz;66414
27044;Tesla;22222
27045;BMW;27532
27046;Ford;66392
27047;Nissan;65867
27048;Ford;72595
27049;Volvo;7236
27050;Lexus;67273
27051;Nissan;50604
27052;Volvo;24180
27053;Toyota;12150
27054;Honda;63839
27055;Hyundai;67317
27056;Kia;25017
27057;Chevrolet;8778
27058;Kia;59382
27059;Porsche;79723
27060;Audi;70496
27061;Honda;14791
27062;Porsche;52908
27063;Ford;66311
27064;Hyundai;68031
27065;Chevrolet;13296
27066;Mercedes-Benz;27934
27067;Honda;57449
27068;Hyundai;42335
27069;Tesla;34264
27070;Ford;32538
27071;Mercedes-Benz;44188
27072;Mercedes-Benz;27059
27073;Ford;54774
27074;Jaguar;66542
27075;Ford;42834
27076;Audi;15115
27077;Hyundai;56434
27078;BMW;12363
27079;Volkswagen;78707
27080;Hyundai;19517
27081;Jeep;68762
27082;Volvo;29753
27083;Ford;29334
27084;Land Rover;38261
27085;Ford;53821
27086;Porsche;38076
27087;Subaru;78980
27088;Lexus;79037
27089;Jeep;69441
27090;Chevrolet;39946
27091;Toyota;48737
27092;Subaru;28627
27093;Subaru;65911
27094;Tesla;18516
27095;Porsche;38636
27096;Toyota;15032
27097;Volkswagen;69254
27098;BMW;36687
27099;Subaru;58783
27100;Chevrolet;56791
27101;Chevrolet;16568
27102;Land Rover;71491
27103;Audi;78602
27104;BMW;21170
27105;Audi;28004
27106;Land Rover;33192
27107;Subaru;14055
27108;Mazda;35064
27109;Ford;63671
27110;Tesla;30665
27111;Chevrolet;49307
27112;Honda;44698
27113;Subaru;76227
27114;Land Rover;19640
27115;Hyundai;36761
27116;Ford;74632
27117;Volkswagen;32330
27118;Ford;54248
27119;Lexus;19700
27120;Land Rover;11797
27121;Kia;27691
27122;Tesla;54678
27123;Jaguar;34569
27124;Jaguar;70758
27125;Subaru;19411
27126;Kia;28607
27127;Chevrolet;7459
27128;Honda;76584
27129;Volkswagen;8468
27130;Ford;72833
27131;Hyundai;47093
27132;Nissan;34005
27133;Hyundai;52536
27134;Kia;77816
27135;Tesla;43875
27136;Mazda;13148
27137;Audi;19868
27138;Nissan;21400
27139;Porsche;64882
27140;Mercedes-Benz;50483
27141;Volkswagen;43467
27142;Land Rover;72170
27143;Nissan;76195
27144;BMW;13316
27145;Lexus;23695
27146;Ford;58091
27147;Nissan;17669
27148;Jaguar;34428
27149;Volvo;53203
27150;Volvo;19381
27151;Ford;63934
27152;Nissan;64376
27153;Jeep;6786
27154;Nissan;11039
27155;Ford;76665
27156;Ford;73803
27157;Toyota;56738
27158;Lexus;11517
27159;Chevrolet;36695
27160;Ford;37691
27161;Kia;35042
27162;Mercedes-Benz;74904
27163;Nissan;48249
27164;Honda;45683
27165;Volvo;63354
27166;Toyota;12790
27167;Tesla;7089
27168;Hyundai;31887
27169;Chevrolet;13235
27170;Volkswagen;60170
27171;Mercedes-Benz;8216
27172;Nissan;37080
27173;Porsche;44989
27174;Kia;65986
27175;BMW;42791
27176;Mercedes-Benz;28718
27177;Chevrolet;65169
27178;Land Rover;58473
27179;BMW;61202
27180;BMW;36993
27181;Lexus;46302
27182;Tesla;41572
27183;Land Rover;48702
27184;Mazda;21720
27185;Mazda;71059
27186;Chevrolet;37852
27187;Lexus;70404
27188;Audi;31701
27189;Subaru;71237
27190;Hyundai;22646
27191;Kia;55062
27192;Porsche;77577
27193;Lexus;51291
27194;BMW;28114
27195;Jaguar;22906
27196;Land Rover;43540
27197;Mercedes-Benz;19398
27198;Porsche;12852
27199;Volkswagen;38211
27200;Subaru;19477
27201;Hyundai;37318
27202;Volkswagen;35068
27203;Hyundai;20258
27204;Chevrolet;65604
27205;Honda;69899
27206;Jaguar;16826
27207;Volkswagen;29125
27208;Ford;70774
27209;Volkswagen;35965
27210;Subaru;16372
27211;Mercedes-Benz;26585
27212;Lexus;29501
27213;Ford;51116
27214;Audi;48670
27215;Toyota;74248
27216;Ford;76829
27217;Toyota;38875
27218;Jeep;66345
27219;Porsche;17712
27220;Toyota;68073
27221;Lexus;37969
27222;Volvo;10751
27223;Subaru;32650
27224;Toyota;25322
27225;Volkswagen;52006
27226;Toyota;37146
27227;Toyota;54695
27228;Jaguar;25686
27229;Mazda;74271
27230;Chevrolet;19480
27231;Volkswagen;22798
27232;Ford;71470
27233;Toyota;38420
27234;Mazda;41793
27235;Subaru;27460
27236;Chevrolet;5240
27237;Jeep;5858
27238;Honda;40402
27239;BMW;38648
27240;Subaru;21167
27241;Land Rover;12438
27242;Hyundai;20228
27243;Toyota;22357
27244;Chevrolet;6038
27245;Audi;65719
27246;Mercedes-Benz;69582
27247;Toyota;74397
27248;Audi;26297
27249;Hyundai;38756
27250;Audi;26443
27251;Nissan;30725
27252;Hyundai;77736
27253;Ford;74228
27254;Hyundai;75319
27255;Audi;70343
27256;Hyundai;19083
27257;Audi;66806
27258;Subaru;42830
27259;Tesla;60253
27260;Porsche;35291
27261;Kia;70146
27262;Toyota;7971
27263;Honda;20672
27264;Ford;43785
27265;Jeep;15515
27266;Jeep;5802
27267;Jaguar;22315
27268;Nissan;28692
27269;Mercedes-Benz;34008
27270;Lexus;75852
27271;Nissan;22611
27272;Mazda;79717
27273;Volvo;18295
27274;Chevrolet;46053
27275;Jaguar;77113
27276;Jaguar;34440
27277;Hyundai;57787
27278;Volvo;68580
27279;Volvo;59004
27280;Lexus;15348
27281;Toyota;34352
27282;Honda;57903
27283;Hyundai;66125
27284;Kia;52500
27285;Kia;41041
27286;Lexus;60063
27287;Kia;23410
27288;Porsche;55332
27289;Mercedes-Benz;73123
27290;Volkswagen;12958
27291;Jeep;15686
27292;Volvo;50339
27293;Hyundai;5710
27294;Toyota;70783
27295;Mercedes-Benz;59597
27296;Ford;15870
27297;Chevrolet;64967
27298;Tesla;76863
27299;Volkswagen;55609
27300;Honda;50441
27301;Hyundai;24963
27302;Honda;45820
27303;Lexus;52708
27304;Ford;5423
27305;Toyota;44366
27306;Land Rover;54028
27307;BMW;56100
27308;Ford;68002
27309;Lexus;79570
27310;Honda;45397
27311;Honda;31879
27312;Nissan;7260
27313;Toyota;18720
27314;Kia;48445
27315;Land Rover;40803
27316;Honda;22583
27317;Hyundai;23426
27318;Mazda;7215
27319;Audi;15054
27320;Volvo;8120
27321;Hyundai;40037
27322;Mercedes-Benz;45474
27323;Subaru;15293
27324;Toyota;59082
27325;Land Rover;79102
27326;Land Rover;31291
27327;Ford;57180
27328;Ford;14982
27329;Volvo;25830
27330;Subaru;61029
27331;Nissan;47101
27332;Land Rover;71662
27333;Subaru;64220
27334;Ford;74515
27335;Porsche;16513
27336;Volkswagen;55122
27337;Mercedes-Benz;49655
27338;Audi;12398
27339;Toyota;61152
27340;Honda;56603
27341;Jaguar;33958
27342;Toyota;65775
27343;Tesla;76165
27344;Audi;48521
27345;Volvo;43558
27346;Jeep;36856
27347;Porsche;19719
27348;Mazda;7760
27349;Mercedes-Benz;19130
27350;Jeep;63402
27351;Porsche;41670
27352;Hyundai;8150
27353;Lexus;16710
27354;Land Rover;50374
27355;Volkswagen;24707
27356;Mazda;71721
27357;Lexus;12835
27358;Chevrolet;50446
27359;Jaguar;49595
27360;Nissan;13154
27361;Ford;62370
27362;Mazda;62368
27363;Toyota;71315
27364;Land Rover;44026
27365;BMW;23699
27366;Mercedes-Benz;23024
27367;Jaguar;27119
27368;Tesla;41363
27369;Nissan;60117
27370;Jeep;75989
27371;Nissan;36396
27372;Hyundai;6963
27373;Jeep;18280
27374;Porsche;26615
27375;Chevrolet;36621
27376;Honda;56065
27377;Toyota;36766
27378;Jaguar;77874
27379;Mazda;28065
27380;Chevrolet;71615
27381;Hyundai;61204
27382;Jaguar;40046
27383;Mercedes-Benz;34107
27384;Kia;70320
27385;Jeep;5864
27386;Honda;53258
27387;Jaguar;29127
27388;BMW;49384
27389;Land Rover;18961
27390;Porsche;8548
27391;Mazda;46785
27392;Tesla;12610
27393;Volkswagen;66487
27394;Tesla;29862
27395;Kia;48159
27396;BMW;74300
27397;Subaru;72641
27398;Tesla;9590
27399;Honda;18966
27400;Subaru;42299
27401;Jeep;6239
27402;Land Rover;37113
27403;Tesla;34705
27404;Kia;43041
27405;Jeep;6605
27406;Mazda;48846
27407;Ford;39179
27408;Subaru;75006
27409;Jaguar;17716
27410;Jeep;61217
27411;Land Rover;73896
27412;Porsche;24559
27413;Volkswagen;23464
27414;Chevrolet;58659
27415;Volvo;33102
27416;Nissan;16773
27417;Honda;35024
27418;Mercedes-Benz;55057
27419;Honda;54806
27420;Porsche;32328
27421;Kia;33870
27422;Hyundai;47942
27423;Nissan;47137
27424;Audi;46939
27425;Honda;16728
27426;Mercedes-Benz;14096
27427;Audi;36970
27428;Lexus;5759
27429;Audi;54351
27430;Volkswagen;14594
27431;Hyundai;53168
27432;Lexus;41617
27433;Mazda;12155
27434;Hyundai;60606
27435;Porsche;67904
27436;Jaguar;79435
27437;Nissan;40160
27438;Volkswagen;26558
27439;Kia;20628
27440;Tesla;34691
27441;Jaguar;74841
27442;Subaru;60676
27443;Tesla;68721
27444;Toyota;34493
27445;Toyota;32200
27446;Mercedes-Benz;59121
27447;Hyundai;63969
27448;Porsche;36610
27449;Tesla;73999
27450;Toyota;28459
27451;Audi;56675
27452;Mazda;5315
27453;BMW;57296
27454;Volvo;53490
27455;Land Rover;53402
27456;Audi;64995
27457;Chevrolet;6267
27458;Mazda;25993
27459;Ford;73027
27460;Ford;76033
27461;Toyota;73798
27462;Land Rover;67185
27463;BMW;25806
27464;Jeep;64658
27465;Subaru;35606
27466;Nissan;37000
27467;Audi;5751
27468;Porsche;16221
27469;Tesla;12310
27470;Hyundai;45253
27471;Jaguar;20413
27472;Ford;10489
27473;Jeep;51026
27474;Mazda;20514
27475;Toyota;30079
27476;Mercedes-Benz;76027
27477;Audi;54407
27478;Mazda;26504
27479;Mercedes-Benz;17300
27480;Audi;50366
27481;Lexus;21041
27482;Audi;25534
27483;Jaguar;74287
27484;Jeep;73603
27485;Land Rover;24556
27486;Chevrolet;71582
27487;Volvo;5594
27488;Hyundai;33793
27489;Mercedes-Benz;64678
27490;Kia;35551
27491;Ford;19710
27492;Volkswagen;55418
27493;Subaru;63803
27494;Mazda;6515
27495;Jaguar;36473
27496;Volvo;46223
27497;Lexus;34656
27498;Volvo;27382
27499;Subaru;25676
27500;Toyota;46584
27501;Subaru;12227
27502;Tesla;72803
27503;Tesla;67808
27504;Kia;61454
27505;Mercedes-Benz;18746
27506;Mazda;15281
27507;Mercedes-Benz;58960
27508;Land Rover;77242
27509;Toyota;15920
27510;Subaru;44531
27511;Mazda;79484
27512;Audi;15802
27513;Honda;68322
27514;Mercedes-Benz;48955
27515;BMW;13447
27516;Hyundai;55391
27517;Nissan;34788
27518;Kia;51117
27519;Volvo;44347
27520;Chevrolet;74466
27521;Chevrolet;44173
27522;Mercedes-Benz;33484
27523;Porsche;71298
27524;Volvo;28637
27525;Volvo;67628
27526;Kia;12366
27527;Jaguar;40465
27528;Mercedes-Benz;64128
27529;Tesla;69497
27530;Kia;45606
27531;Mazda;31106
27532;Audi;60514
27533;Lexus;66469
27534;Toyota;25453
27535;Kia;58553
27536;Nissan;70243
27537;Ford;43933
27538;BMW;78767
27539;Nissan;5820
27540;Porsche;8517
27541;Lexus;12438
27542;Ford;34235
27543;Subaru;24991
27544;Tesla;37461
27545;Ford;71924
27546;Subaru;33221
27547;Mercedes-Benz;52767
27548;Volvo;63818
27549;Audi;60513
27550;Volvo;17001
27551;Tesla;7312
27552;Jeep;10248
27553;Ford;79282
27554;Nissan;67136
27555;Jaguar;13673
27556;Audi;18894
27557;Lexus;23071
27558;Land Rover;41752
27559;Audi;55419
27560;Nissan;42265
27561;Volvo;35669
27562;Kia;49714
27563;Honda;77945
27564;Lexus;8532
27565;Tesla;23911
27566;Land Rover;29210
27567;Land Rover;60245
27568;Mazda;20209
27569;Toyota;57619
27570;Jaguar;77136
27571;BMW;68954
27572;Ford;37945
27573;Volkswagen;22764
27574;BMW;27716
27575;BMW;7032
27576;Jaguar;33586
27577;Jeep;15618
27578;Toyota;32607
27579;Kia;39279
27580;Volkswagen;57438
27581;Volvo;21472
27582;Audi;19637
27583;Volvo;27049
27584;Nissan;78936
27585;Chevrolet;35249
27586;Volkswagen;43120
27587;Toyota;53097
27588;Nissan;43127
27589;Nissan;36048
27590;Volkswagen;8021
27591;Honda;58892
27592;Mercedes-Benz;14461
27593;Hyundai;37648
27594;Land Rover;46809
27595;Jeep;58020
27596;Land Rover;68912
27597;Land Rover;21922
27598;Nissan;12628
27599;Volkswagen;47029
27600;Mercedes-Benz;14867
27601;Tesla;74404
27602;Ford;67731
27603;Toyota;64714
27604;Porsche;56687
27605;Porsche;47051
27606;Volvo;13079
27607;Hyundai;74302
27608;Toyota;12844
27609;Mazda;12360
27610;Subaru;17081
27611;Toyota;50658
27612;Nissan;5760
27613;Kia;32094
27614;Porsche;33745
27615;Toyota;49756
27616;Nissan;61259
27617;Hyundai;74307
27618;Ford;6957
27619;Jaguar;6700
27620;Porsche;66565
27621;Lexus;42565
27622;Mazda;33141
27623;Tesla;19867
27624;Volkswagen;20153
27625;Honda;27455
27626;Chevrolet;36921
27627;Ford;14534
27628;Mazda;46400
27629;Volvo;43408
27630;Mazda;12623
27631;Porsche;67601
27632;Audi;19164
27633;Audi;8142
27634;Jeep;35492
27635;Honda;7208
27636;Mazda;46465
27637;Volkswagen;43328
27638;Chevrolet;79594
27639;Audi;50910
27640;BMW;7163
27641;Subaru;79232
27642;Jaguar;42135
27643;BMW;54612
27644;Volvo;25148
27645;Kia;6473
27646;BMW;10511
27647;Honda;10879
27648;Porsche;14553
27649;Jaguar;7015
27650;Audi;73976
27651;Honda;5914
27652;Tesla;70732
27653;Jaguar;40026
27654;Hyundai;52586
27655;Subaru;15957
27656;BMW;64027
27657;Porsche;76986
27658;Ford;65531
27659;Mazda;45528
27660;Mercedes-Benz;61615
27661;Mercedes-Benz;22967
27662;Jaguar;66413
27663;Jaguar;33296
27664;Tesla;29485
27665;Honda;47529
27666;Subaru;12345
27667;Honda;64983
27668;Ford;74535
27669;BMW;32444
27670;Volkswagen;78310
27671;Jeep;32062
27672;Porsche;34239
27673;Ford;42933
27674;Jaguar;32707
27675;Jeep;29168
27676;Mercedes-Benz;67360
27677;Chevrolet;11177
27678;Chevrolet;54891
27679;Honda;64407
27680;BMW;42990
27681;Land Rover;54275
27682;Porsche;6967
27683;Audi;5885
27684;Kia;60076
27685;Nissan;67854
27686;Volvo;58877
27687;BMW;59542
27688;Kia;7590
27689;Honda;56056
27690;Kia;46420
27691;Lexus;74999
27692;Hyundai;21851
27693;Land Rover;67770
27694;Mazda;36417
27695;Jaguar;30788
27696;Chevrolet;42839
27697;Volvo;62110
27698;Mazda;34354
27699;Kia;60520
27700;Lexus;57422
27701;Hyundai;34624
27702;Volkswagen;21181
27703;Subaru;44344
27704;BMW;29156
27705;Audi;65656
27706;Land Rover;53113
27707;Subaru;54533
27708;Toyota;11529
27709;Jaguar;76235
27710;Jaguar;52997
27711;Lexus;53922
27712;Nissan;55643
27713;Jaguar;59468
27714;Ford;67897
27715;Volkswagen;73912
27716;Tesla;69138
27717;Jeep;46508
27718;Jaguar;28428
27719;Ford;45780
27720;Mazda;58478
27721;Subaru;74714
27722;Subaru;77029
27723;BMW;18867
27724;Subaru;75385
27725;Subaru;71132
27726;Kia;7560
27727;Mazda;56497
27728;Toyota;7281
27729;Mercedes-Benz;19081
27730;Chevrolet;60188
27731;Lexus;68766
27732;Kia;48478
27733;Mercedes-Benz;7025
27734;Chevrolet;25217
27735;Nissan;11575
27736;Subaru;35604
27737;Subaru;58440
27738;Hyundai;57705
27739;Chevrolet;15656
27740;Land Rover;22552
27741;Ford;6033
27742;Mazda;59276
27743;Tesla;35556
27744;Chevrolet;30307
27745;Porsche;35961
27746;Volvo;33917
27747;Honda;75365
27748;Jeep;70481
27749;Hyundai;19477
27750;Mazda;30665
27751;Chevrolet;72437
27752;Land Rover;24917
27753;Honda;6001
27754;Honda;59260
27755;Jaguar;54049
27756;Porsche;69650
27757;Subaru;30822
27758;BMW;36286
27759;Nissan;26890
27760;Mercedes-Benz;67672
27761;Land Rover;22757
27762;Tesla;64115
27763;Tesla;50323
27764;Volvo;28945
27765;Ford;59400
27766;Mazda;36548
27767;Volkswagen;65862
27768;Honda;63999
27769;Lexus;30373
27770;Honda;31288
27771;Volvo;8684
27772;Hyundai;51045
27773;Volkswagen;49847
27774;Volkswagen;32369
27775;Subaru;51082
27776;Ford;66267
27777;Honda;38562
27778;Kia;28149
27779;Porsche;48627
27780;Volkswagen;65244
27781;Hyundai;68651
27782;Nissan;45423
27783;Hyundai;62859
27784;Lexus;19973
27785;Mazda;70700
27786;Land Rover;73937
27787;Subaru;36900
27788;Mercedes-Benz;47399
27789;Audi;40073
27790;Subaru;34614
27791;Mercedes-Benz;73353
27792;Nissan;63487
27793;Mazda;69063
27794;Volkswagen;70809
27795;Jeep;68765
27796;Land Rover;59309
27797;Lexus;31516
27798;Chevrolet;21443
27799;Nissan;36344
27800;Land Rover;16931
27801;Jeep;18825
27802;Volkswagen;16674
27803;Porsche;44240
27804;Porsche;34497
27805;Volkswagen;48804
27806;Jeep;20387
27807;Tesla;71142
27808;BMW;49750
27809;Audi;59536
27810;Tesla;65915
27811;Volvo;38251
27812;Chevrolet;65813
27813;Jaguar;41436
27814;Audi;5806
27815;Jaguar;63802
27816;Volkswagen;28192
27817;Audi;61986
27818;BMW;23620
27819;Nissan;12588
27820;Tesla;10139
27821;Nissan;75509
27822;Porsche;30516
27823;Tesla;14907
27824;Subaru;43555
27825;Subaru;41932
27826;Toyota;56341
27827;Ford;32443
27828;Jeep;33887
27829;Subaru;52160
27830;Kia;39788
27831;Subaru;25972
27832;Ford;14323
27833;Mercedes-Benz;15783
27834;Volkswagen;56287
27835;Mercedes-Benz;38766
27836;Mercedes-Benz;77335
27837;Volvo;6778
27838;Mercedes-Benz;37423
27839;Land Rover;59795
27840;Ford;9688
27841;Toyota;24779
27842;Tesla;24262
27843;Land Rover;60330
27844;Toyota;62468
27845;Kia;75474
27846;Mazda;68413
27847;Ford;49541
27848;Ford;42919
27849;Land Rover;68624
27850;Jaguar;59444
27851;Chevrolet;6998
27852;Land Rover;15828
27853;Lexus;59798
27854;Volvo;27402
27855;Jeep;49713
27856;Tesla;44103
27857;Jeep;48567
27858;Audi;39242
27859;BMW;39437
27860;Volkswagen;23041
27861;Jaguar;45034
27862;Volvo;38990
27863;Chevrolet;55046
27864;Mercedes-Benz;69776
27865;Audi;42121
27866;Hyundai;35017
27867;Ford;29060
27868;Porsche;19390
27869;Nissan;74806
27870;Lexus;15709
27871;Volkswagen;7380
27872;Land Rover;31611
27873;Audi;74577
27874;Honda;34025
27875;Ford;13956
27876;Nissan;40127
27877;Land Rover;33501
27878;Honda;41070
27879;Volvo;34564
27880;Nissan;16648
27881;Nissan;30589
27882;Tesla;44402
27883;Jeep;33455
27884;Subaru;42107
27885;Subaru;55741
27886;Land Rover;36621
27887;Jeep;31192
27888;Volvo;79013
27889;Subaru;16675
27890;Audi;73537
27891;Honda;15893
27892;Jaguar;5596
27893;Volkswagen;29461
27894;Honda;55582
27895;Mazda;53579
27896;Toyota;41693
27897;Jaguar;46528
27898;Mazda;29002
27899;Porsche;60455
27900;Ford;70038
27901;BMW;41325
27902;Nissan;67807
27903;BMW;17559
27904;Honda;37635
27905;Honda;21350
27906;Land Rover;7091
27907;Subaru;5940
